8674fbab-239a-4ce0-b71b-cd572083949c	image	https://images.spr.so/cdn-cgi/imagedelivery/j42No7y-dcokJuNgXeA0ig/8674fbab-239a-4ce0-b71b-cd572083949c/image/w=1920,quality=90,fit=scale-down
872edbcc-4265-4d85-874f-9656f39b76c6	image	https://images.spr.so/cdn-cgi/imagedelivery/j42No7y-dcokJuNgXeA0ig/872edbcc-4265-4d85-874f-9656f39b76c6/image/w=1920,quality=90,fit=scale-down
89ac8781-cff8-4e6c-98c5-139d46ab4db3	image	https://images.spr.so/cdn-cgi/imagedelivery/j42No7y-dcokJuNgXeA0ig/89ac8781-cff8-4e6c-98c5-139d46ab4db3/image/w=1920,quality=90,fit=scale-down
8ba86a0e-3148-4a31-a2ef-bab14eca01bc	image	https://images.spr.so/cdn-cgi/imagedelivery/j42No7y-dcokJuNgXeA0ig/8ba86a0e-3148-4a31-a2ef-bab14eca01bc/image/w=1920,quality=90,fit=scale-down
9035b9d7-8ccd-445f-8621-1edf87013430	Slide_18	https://images.spr.so/cdn-cgi/imagedelivery/j42No7y-dcokJuNgXeA0ig/9035b9d7-8ccd-445f-8621-1edf87013430/Slide_18/w=1920,quality=90,fit=scale-down
9659909f-5e91-4190-80ad-5c147776be32	image	https://images.spr.so/cdn-cgi/imagedelivery/j42No7y-dcokJuNgXeA0ig/9659909f-5e91-4190-80ad-5c147776be32/image/w=1920,quality=90,fit=scale-down
973941a2-0edd-4caf-96b7-a0956819387e	image	https://images.spr.so/cdn-cgi/imagedelivery/j42No7y-dcokJuNgXeA0ig/973941a2-0edd-4caf-96b7-a0956819387e/image/w=1920,quality=90,fit=scale-down
973cc382-4ac4-4c3d-b2d4-7ee75073c704	image	https://images.spr.so/cdn-cgi/imagedelivery/j42No7y-dcokJuNgXeA0ig/973cc382-4ac4-4c3d-b2d4-7ee75073c704/image/w=1920,quality=90,fit=scale-down
9bd05c3a-4dab-4326-b9ba-cfef3fea48a1	image	https://images.spr.so/cdn-cgi/imagedelivery/j42No7y-dcokJuNgXeA0ig/9bd05c3a-4dab-4326-b9ba-cfef3fea48a1/image/w=1920,quality=90,fit=scale-down
9ff7c6f9-0f6c-4af1-9aef-a4636aa456ee	image	https://images.spr.so/cdn-cgi/imagedelivery/j42No7y-dcokJuNgXeA0ig/9ff7c6f9-0f6c-4af1-9aef-a4636aa456ee/image/w=1920,quality=90,fit=scale-down
a25de42a-9d65-47ea-867e-ba243df62747	image	https://images.spr.so/cdn-cgi/imagedelivery/j42No7y-dcokJuNgXeA0ig/a25de42a-9d65-47ea-867e-ba243df62747/image/w=1920,quality=90,fit=scale-down
a6642675-202c-477a-9568-33bb82d31bcc	What_Is_Giveth__banner	https://images.spr.so/cdn-cgi/imagedelivery/j42No7y-dcokJuNgXeA0ig/a6642675-202c-477a-9568-33bb82d31bcc/What_Is_Giveth__banner/w=1920,quality=90,fit=scale-down
ac23a240-6775-483b-8ecc-f7253a614204	medium	https://images.spr.so/cdn-cgi/imagedelivery/j42No7y-dcokJuNgXeA0ig/ac23a240-6775-483b-8ecc-f7253a614204/medium/w=1920,quality=90,fit=scale-down
ac56ab87-90d3-41a7-abed-428e24e9fa7e	image	https://images.spr.so/cdn-cgi/imagedelivery/j42No7y-dcokJuNgXeA0ig/ac56ab87-90d3-41a7-abed-428e24e9fa7e/image/w=1920,quality=90,fit=scale-down
b19740fe-f25d-4ceb-83d9-6693219abe59	image	https://images.spr.so/cdn-cgi/imagedelivery/j42No7y-dcokJuNgXeA0ig/b19740fe-f25d-4ceb-83d9-6693219abe59/image/w=1920,quality=90,fit=scale-down
b564b87d-3f82-4803-a3c8-4af4942508c8	image	https://images.spr.so/cdn-cgi/imagedelivery/j42No7y-dcokJuNgXeA0ig/b564b87d-3f82-4803-a3c8-4af4942508c8/image/w=1920,quality=90,fit=scale-down
b5b832bf-8976-4f3e-a93c-12b77c387f47	image	https://images.spr.so/cdn-cgi/imagedelivery/j42No7y-dcokJuNgXeA0ig/b5b832bf-8976-4f3e-a93c-12b77c387f47/image/w=1920,quality=90,fit=scale-down
b90d9ba2-ca89-4ce7-8b35-f58016ff5de7	image	https://images.spr.so/cdn-cgi/imagedelivery/j42No7y-dcokJuNgXeA0ig/b90d9ba2-ca89-4ce7-8b35-f58016ff5de7/image/w=1920,quality=90,fit=scale-down
bdc46092-162d-4a20-a5db-433bc9e468d0	image	https://images.spr.so/cdn-cgi/imagedelivery/j42No7y-dcokJuNgXeA0ig/bdc46092-162d-4a20-a5db-433bc9e468d0/image/w=1920,quality=90,fit=scale-down
c1544036-9da2-4d8d-b04b-d43e2a078846	image	https://images.spr.so/cdn-cgi/imagedelivery/j42No7y-dcokJuNgXeA0ig/c1544036-9da2-4d8d-b04b-d43e2a078846/image/w=1920,quality=90,fit=scale-down
